"components"	"count"	"rule"	"step"
"(III, \"minor\")"	0.3333333333333333	"CFRule(rule66)"	-1
"(III, \"minor\")"	0.3333333333333333	"CFRule(rule64)"	-1
"(III, \"minor\")"	0.3333333333333333	"CFRule(rule65)"	-1
"(IV, \"major\")"	1.0	"CFRule(prolongation)"	-1
"(IV, \"major\")"	1.0	"CFRule(dominant_prep)"	-1
"(IV, \"major\")"	1.0	"CFRule(modulation)"	-1
"(IV, \"major\")"	0.3333333333333333	"CFRule(rule51)"	-1
"(IV, \"major\")"	0.3333333333333333	"CFRule(rule50)"	-1
"(IV, \"major\")"	0.3333333333333333	"CFRule(rule49)"	-1
"(IV, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(IV, \"minor\")"	1.0	"CFRule(dominant_prep)"	-1
"(IV, \"minor\")"	1.0	"CFRule(modulation)"	-1
"(IV, \"minor\")"	0.5	"CFRule(rule68)"	-1
"(IV, \"minor\")"	0.5	"CFRule(rule67)"	-1
"(V, \"major\")"	1.0	"CFRule(octa_dom_subs3)"	-1
"(V, \"major\")"	1.0	"CFRule(dominant_prep)"	-1
"(V, \"major\")"	1.0	"CFRule(diatonic_subs)"	-1
"(V, \"major\")"	1.0	"CFRule(octa_dom_subs9)"	-1
"(V, \"major\")"	1.0	"CFRule(prolongation)"	-1
"(V, \"major\")"	1.0	"CFRule(modulation)"	-1
"(V, \"major\")"	1.0	"CFRule(diatonic_prep)"	-1
"(V, \"major\")"	1.0	"CFRule(octa_dom_subs6)"	-1
"(V, \"major\")"	0.2	"CFRule(rule53)"	-1
"(V, \"major\")"	0.2	"CFRule(rule52)"	-1
"(V, \"major\")"	0.2	"CFRule(rule54)"	-1
"(V, \"major\")"	0.2	"CFRule(rule82)"	-1
"(V, \"major\")"	0.2	"CFRule(rule55)"	-1
"(V, \"minor\")"	1.0	"CFRule(octa_dom_subs3)"	-1
"(V, \"minor\")"	1.0	"CFRule(dominant_prep)"	-1
"(V, \"minor\")"	1.0	"CFRule(diatonic_subs)"	-1
"(V, \"minor\")"	1.0	"CFRule(octa_dom_subs9)"	-1
"(V, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(V, \"minor\")"	1.0	"CFRule(modulation)"	-1
"(V, \"minor\")"	1.0	"CFRule(diatonic_prep)"	-1
"(V, \"minor\")"	1.0	"CFRule(octa_dom_subs6)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule71)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule69)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule70)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule72)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule73)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule74)"	-1
"(VI, \"major\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VI, \"major\")"	1.0	"CFRule(prolongation)"	-1
"(VI, \"major\")"	1.0	"CFRule(dominant_prep)"	-1
"(VI, \"major\")"	1.0	"CFRule(modulation)"	-1
"(VI, \"major\")"	0.5	"CFRule(rule57)"	-1
"(VI, \"major\")"	0.5	"CFRule(rule56)"	-1
"(VI, \"minor\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VI, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(VI, \"minor\")"	1.0	"CFRule(dominant_prep)"	-1
"(VI, \"minor\")"	1.0	"CFRule(modulation)"	-1
"(VI, \"minor\")"	0.3333333333333333	"CFRule(rule77)"	-1
"(VI, \"minor\")"	0.3333333333333333	"CFRule(rule75)"	-1
"(VI, \"minor\")"	0.3333333333333333	"CFRule(rule76)"	-1
"(VII, \"major\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VII, \"major\")"	1.0	"CFRule(prolongation)"	-1
"(VII, \"major\")"	1.0	"CFRule(dominant_prep)"	-1
"(VII, \"major\")"	1.0	"CFRule(modulation)"	-1
"(VII, \"major\")"	0.5	"CFRule(rule58)"	-1
"(VII, \"major\")"	0.5	"CFRule(rule59)"	-1
"(VII, \"minor\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VII, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(VII, \"minor\")"	1.0	"CFRule(dominant_prep)"	-1
"(VII, \"minor\")"	1.0	"CFRule(modulation)"	-1
"(VII, \"minor\")"	0.25	"CFRule(rule78)"	-1
"(VII, \"minor\")"	0.25	"CFRule(rule80)"	-1
"(VII, \"minor\")"	0.25	"CFRule(rule79)"	-1
"(VII, \"minor\")"	0.25	"CFRule(rule81)"	-1
"(I, \"major\")"	591.3333333333333	"CFRule(rule43)"	0
"(I, \"major\")"	386.0	"CFRule(mode_change)"	0
"(I, \"major\")"	374.0	"CFRule(diatonic_subs)"	0
"(I, \"major\")"	320.0	"CFRule(diatonic_prep)"	0
"(I, \"major\")"	274.0	"CFRule(plagal_prep)"	0
"(I, \"major\")"	215.0	"CFRule(prolongation)"	0
"(I, \"major\")"	133.33333333333331	"CFRule(rule44)"	0
"(I, \"major\")"	74.33333333333333	"CFRule(rule42)"	0
"(I, \"minor\")"	721.0	"CFRule(diatonic_subs)"	0
"(I, \"minor\")"	564.3333333333333	"CFRule(rule61)"	0
"(I, \"minor\")"	365.0	"CFRule(diatonic_prep)"	0
"(I, \"minor\")"	336.0	"CFRule(mode_change)"	0
"(I, \"minor\")"	283.0	"CFRule(plagal_prep)"	0
"(I, \"minor\")"	251.0	"CFRule(prolongation)"	0
"(I, \"minor\")"	98.33333333333333	"CFRule(rule60)"	0
"(I, \"minor\")"	41.33333333333333	"CFRule(rule62)"	0
"(II, \"major\")"	329.5	"CFRule(rule46)"	0
"(II, \"major\")"	152.0	"CFRule(diatonic_subs)"	0
"(II, \"major\")"	101.0	"CFRule(dominant_prep)"	0
"(II, \"major\")"	95.0	"CFRule(modulation)"	0
"(II, \"major\")"	58.0	"CFRule(diatonic_prep)"	0
"(II, \"major\")"	52.0	"CFRule(prolongation)"	0
"(II, \"major\")"	9.5	"CFRule(rule45)"	0
"(II, \"minor\")"	349.0	"CFRule(rule63)"	0
"(II, \"minor\")"	80.0	"CFRule(diatonic_subs)"	0
"(II, \"minor\")"	67.0	"CFRule(modulation)"	0
"(II, \"minor\")"	49.0	"CFRule(diatonic_prep)"	0
"(II, \"minor\")"	43.0	"CFRule(dominant_prep)"	0
"(II, \"minor\")"	37.0	"CFRule(prolongation)"	0
"(III, \"major\")"	76.5	"CFRule(rule48)"	0
"(III, \"major\")"	37.0	"CFRule(prolongation)"	0
"(III, \"major\")"	34.0	"CFRule(dominant_prep)"	0
"(III, \"major\")"	28.0	"CFRule(modulation)"	0
"(III, \"major\")"	10.5	"CFRule(rule47)"	0
"(III, \"major\")"	5.0	"CFRule(diatonic_prep)"	0
"(III, \"minor\")"	789.3333333333333	"CFRule(rule65)"	0
"(III, \"minor\")"	782.0	"CFRule(prolongation)"	0
"(III, \"minor\")"	703.0	"CFRule(diatonic_prep)"	0
"(III, \"minor\")"	326.0	"CFRule(dominant_prep)"	0
"(III, \"minor\")"	325.0	"CFRule(modulation)"	0
"(III, \"minor\")"	310.3333333333333	"CFRule(rule66)"	0
"(III, \"minor\")"	89.33333333333333	"CFRule(rule64)"	0
"(IV, \"major\")"	310.3333333333333	"CFRule(rule50)"	0
"(IV, \"major\")"	214.0	"CFRule(prolongation)"	0
"(IV, \"major\")"	203.0	"CFRule(modulation)"	0
"(IV, \"major\")"	162.0	"CFRule(dominant_prep)"	0
"(IV, \"major\")"	128.33333333333331	"CFRule(rule51)"	0
"(IV, \"major\")"	32.33333333333333	"CFRule(rule49)"	0
"(IV, \"minor\")"	965.5	"CFRule(rule68)"	0
"(IV, \"minor\")"	428.0	"CFRule(dominant_prep)"	0
"(IV, \"minor\")"	305.0	"CFRule(prolongation)"	0
"(IV, \"minor\")"	301.0	"CFRule(modulation)"	0
"(IV, \"minor\")"	115.5	"CFRule(rule67)"	0
"(V, \"major\")"	1489.2	"CFRule(rule53)"	0
"(V, \"major\")"	533.0	"CFRule(diatonic_prep)"	0
"(V, \"major\")"	509.0	"CFRule(dominant_prep)"	0
"(V, \"major\")"	507.0	"CFRule(octa_dom_subs6)"	0
"(V, \"major\")"	499.0	"CFRule(octa_dom_subs3)"	0
"(V, \"major\")"	412.0	"CFRule(octa_dom_subs9)"	0
"(V, \"major\")"	376.0	"CFRule(prolongation)"	0
"(V, \"major\")"	325.0	"CFRule(diatonic_subs)"	0
"(V, \"major\")"	186.0	"CFRule(modulation)"	0
"(V, \"major\")"	167.2	"CFRule(rule82)"	0
"(V, \"major\")"	72.2	"CFRule(rule55)"	0
"(V, \"major\")"	15.2	"CFRule(rule52)"	0
"(V, \"major\")"	0.2	"CFRule(rule54)"	0
"(V, \"minor\")"	984.1666666666667	"CFRule(rule72)"	0
"(V, \"minor\")"	458.0	"CFRule(diatonic_prep)"	0
"(V, \"minor\")"	374.0	"CFRule(diatonic_subs)"	0
"(V, \"minor\")"	310.0	"CFRule(dominant_prep)"	0
"(V, \"minor\")"	266.0	"CFRule(octa_dom_subs3)"	0
"(V, \"minor\")"	248.0	"CFRule(octa_dom_subs9)"	0
"(V, \"minor\")"	240.0	"CFRule(octa_dom_subs6)"	0
"(V, \"minor\")"	195.0	"CFRule(prolongation)"	0
"(V, \"minor\")"	145.16666666666669	"CFRule(rule70)"	0
"(V, \"minor\")"	143.0	"CFRule(modulation)"	0
"(V, \"minor\")"	28.166666666666668	"CFRule(rule74)"	0
"(V, \"minor\")"	14.166666666666668	"CFRule(rule69)"	0
"(V, \"minor\")"	12.166666666666668	"CFRule(rule71)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule73)"	0
"(VI, \"major\")"	352.5	"CFRule(rule57)"	0
"(VI, \"major\")"	208.0	"CFRule(prolongation)"	0
"(VI, \"major\")"	205.0	"CFRule(modulation)"	0
"(VI, \"major\")"	196.0	"CFRule(dominant_prep)"	0
"(VI, \"major\")"	81.5	"CFRule(rule56)"	0
"(VI, \"major\")"	78.0	"CFRule(diatonic_prep)"	0
"(VI, \"minor\")"	40.33333333333333	"CFRule(rule76)"	0
"(VI, \"minor\")"	16.0	"CFRule(dominant_prep)"	0
"(VI, \"minor\")"	14.0	"CFRule(modulation)"	0
"(VI, \"minor\")"	12.0	"CFRule(diatonic_prep)"	0
"(VI, \"minor\")"	10.0	"CFRule(prolongation)"	0
"(VI, \"minor\")"	2.333333333333333	"CFRule(rule77)"	0
"(VI, \"minor\")"	2.333333333333333	"CFRule(rule75)"	0
"(VII, \"major\")"	198.5	"CFRule(rule58)"	0
"(VII, \"major\")"	94.0	"CFRule(modulation)"	0
"(VII, \"major\")"	76.5	"CFRule(rule59)"	0
"(VII, \"major\")"	40.0	"CFRule(prolongation)"	0
"(VII, \"major\")"	36.0	"CFRule(diatonic_prep)"	0
"(VII, \"major\")"	35.0	"CFRule(dominant_prep)"	0
"(VII, \"minor\")"	1262.25	"CFRule(rule79)"	0
"(VII, \"minor\")"	716.0	"CFRule(diatonic_prep)"	0
"(VII, \"minor\")"	550.0	"CFRule(dominant_prep)"	0
"(VII, \"minor\")"	491.0	"CFRule(prolongation)"	0
"(VII, \"minor\")"	178.0	"CFRule(modulation)"	0
"(VII, \"minor\")"	111.25	"CFRule(rule81)"	0
"(VII, \"minor\")"	12.25	"CFRule(rule78)"	0
"(VII, \"minor\")"	3.25	"CFRule(rule80)"	0
"(I, \"major\")"	79.0932551877305	"CFRule(rule43)"	1
"(I, \"major\")"	60.783325690149226	"CFRule(rule42)"	1
"(I, \"major\")"	50.618824998842	"CFRule(diatonic_subs)"	1
"(I, \"major\")"	42.697448686814866	"CFRule(diatonic_prep)"	1
"(I, \"major\")"	32.005388792766794	"CFRule(rule44)"	1
"(I, \"major\")"	26.383901346668168	"CFRule(prolongation)"	1
"(I, \"major\")"	25.444440838054707	"CFRule(mode_change)"	1
"(I, \"major\")"	23.35166393934588	"CFRule(plagal_prep)"	1
"(I, \"minor\")"	102.95414588832304	"CFRule(diatonic_subs)"	1
"(I, \"minor\")"	71.09050928502728	"CFRule(rule61)"	1
"(I, \"minor\")"	47.46908036423517	"CFRule(mode_change)"	1
"(I, \"minor\")"	42.30329526837381	"CFRule(diatonic_prep)"	1
"(I, \"minor\")"	39.48005838769765	"CFRule(rule62)"	1
"(I, \"minor\")"	27.589917754920588	"CFRule(rule60)"	1
"(I, \"minor\")"	19.423007799238817	"CFRule(prolongation)"	1
"(I, \"minor\")"	18.20080618487512	"CFRule(plagal_prep)"	1
"(II, \"major\")"	88.98438149686582	"CFRule(rule46)"	1
"(II, \"major\")"	17.438696612868938	"CFRule(diatonic_subs)"	1
"(II, \"major\")"	12.635077210050792	"CFRule(dominant_prep)"	1
"(II, \"major\")"	11.512923259531282	"CFRule(modulation)"	1
"(II, \"major\")"	5.663081423861115	"CFRule(diatonic_prep)"	1
"(II, \"major\")"	2.7531796221690925	"CFRule(prolongation)"	1
"(II, \"major\")"	2.476398673338032	"CFRule(rule45)"	1
"(II, \"minor\")"	91.47149480621854	"CFRule(rule63)"	1
"(II, \"minor\")"	37.54249858257107	"CFRule(diatonic_prep)"	1
"(II, \"minor\")"	15.842032401322264	"CFRule(modulation)"	1
"(II, \"minor\")"	9.864362856153187	"CFRule(prolongation)"	1
"(II, \"minor\")"	2.8921444823662457	"CFRule(diatonic_subs)"	1
"(II, \"minor\")"	2.5905709396045027	"CFRule(dominant_prep)"	1
"(III, \"major\")"	10.5	"CFRule(rule47)"	1
"(III, \"major\")"	7.761169760267982	"CFRule(rule48)"	1
"(III, \"major\")"	7.622701513698807	"CFRule(prolongation)"	1
"(III, \"major\")"	5.0	"CFRule(diatonic_prep)"	1
"(III, \"major\")"	4.94261499755014	"CFRule(dominant_prep)"	1
"(III, \"major\")"	2.2121476527239015	"CFRule(modulation)"	1
"(III, \"minor\")"	168.6550149127225	"CFRule(prolongation)"	1
"(III, \"minor\")"	110.68658186811825	"CFRule(rule66)"	1
"(III, \"minor\")"	94.11528282406239	"CFRule(modulation)"	1
"(III, \"minor\")"	91.02984155254077	"CFRule(diatonic_prep)"	1
"(III, \"minor\")"	85.7166061421158	"CFRule(rule65)"	1
"(III, \"minor\")"	47.75276542354769	"CFRule(rule64)"	1
"(III, \"minor\")"	38.056175595588115	"CFRule(dominant_prep)"	1
"(IV, \"major\")"	39.23609283681117	"CFRule(rule50)"	1
"(IV, \"major\")"	29.22837084972809	"CFRule(rule51)"	1
"(IV, \"major\")"	24.54578269731702	"CFRule(rule49)"	1
"(IV, \"major\")"	12.917767230235842	"CFRule(modulation)"	1
"(IV, \"major\")"	11.453232214240357	"CFRule(dominant_prep)"	1
"(IV, \"major\")"	8.155776071875373	"CFRule(prolongation)"	1
"(IV, \"minor\")"	197.41144462259103	"CFRule(rule68)"	1
"(IV, \"minor\")"	75.84355970142035	"CFRule(dominant_prep)"	1
"(IV, \"minor\")"	60.62842153796568	"CFRule(rule67)"	1
"(IV, \"minor\")"	34.17954884089067	"CFRule(modulation)"	1
"(IV, \"minor\")"	10.830300907423124	"CFRule(prolongation)"	1
"(V, \"major\")"	160.25208330811705	"CFRule(rule82)"	1
"(V, \"major\")"	144.47194686997247	"CFRule(rule53)"	1
"(V, \"major\")"	115.45922590702929	"CFRule(prolongation)"	1
"(V, \"major\")"	114.72475266574196	"CFRule(diatonic_prep)"	1
"(V, \"major\")"	114.37190834867468	"CFRule(dominant_prep)"	1
"(V, \"major\")"	110.07652847628079	"CFRule(octa_dom_subs3)"	1
"(V, \"major\")"	74.81496581045693	"CFRule(octa_dom_subs6)"	1
"(V, \"major\")"	48.561532397036586	"CFRule(octa_dom_subs9)"	1
"(V, \"major\")"	44.258460051011895	"CFRule(rule55)"	1
"(V, \"major\")"	20.743827877307986	"CFRule(modulation)"	1
"(V, \"major\")"	16.391008260243453	"CFRule(rule52)"	1
"(V, \"major\")"	13.45893296062881	"CFRule(diatonic_subs)"	1
"(V, \"major\")"	0.2	"CFRule(rule54)"	1
"(V, \"minor\")"	133.3639176384569	"CFRule(diatonic_prep)"	1
"(V, \"minor\")"	113.3432367616325	"CFRule(rule72)"	1
"(V, \"minor\")"	59.46420499929701	"CFRule(diatonic_subs)"	1
"(V, \"minor\")"	30.911691609051374	"CFRule(octa_dom_subs6)"	1
"(V, \"minor\")"	23.77009797756789	"CFRule(dominant_prep)"	1
"(V, \"minor\")"	22.623505846777952	"CFRule(octa_dom_subs3)"	1
"(V, \"minor\")"	15.223404930706252	"CFRule(modulation)"	1
"(V, \"minor\")"	14.171329613885591	"CFRule(rule71)"	1
"(V, \"minor\")"	13.275490835415017	"CFRule(rule74)"	1
"(V, \"minor\")"	10.95432530379141	"CFRule(octa_dom_subs9)"	1
"(V, \"minor\")"	8.478315320124548	"CFRule(rule70)"	1
"(V, \"minor\")"	6.991280741840356	"CFRule(rule69)"	1
"(V, \"minor\")"	2.826529418591664	"CFRule(prolongation)"	1
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule73)"	1
"(VI, \"major\")"	69.36253531601919	"CFRule(rule57)"	1
"(VI, \"major\")"	50.62233815782913	"CFRule(modulation)"	1
"(VI, \"major\")"	47.88294097227144	"CFRule(dominant_prep)"	1
"(VI, \"major\")"	41.31210208481101	"CFRule(rule56)"	1
"(VI, \"major\")"	12.41366536970875	"CFRule(prolongation)"	1
"(VI, \"major\")"	10.190579636339184	"CFRule(diatonic_prep)"	1
"(VI, \"minor\")"	12.988172947577372	"CFRule(rule76)"	1
"(VI, \"minor\")"	8.51357323665007	"CFRule(dominant_prep)"	1
"(VI, \"minor\")"	6.940691609767888	"CFRule(prolongation)"	1
"(VI, \"minor\")"	5.848585322988744	"CFRule(modulation)"	1
"(VI, \"minor\")"	5.43703189461584	"CFRule(diatonic_prep)"	1
"(VI, \"minor\")"	2.333333333333333	"CFRule(rule77)"	1
"(VI, \"minor\")"	2.333333333333333	"CFRule(rule75)"	1
"(VII, \"major\")"	198.5	"CFRule(rule58)"	1
"(VII, \"major\")"	8.904956753062988	"CFRule(prolongation)"	1
"(VII, \"major\")"	8.491158178066971	"CFRule(modulation)"	1
"(VII, \"major\")"	7.722899996001377	"CFRule(rule59)"	1
"(VII, \"major\")"	4.247162175633889	"CFRule(diatonic_prep)"	1
"(VII, \"major\")"	1.1541891438953202	"CFRule(dominant_prep)"	1
"(VII, \"minor\")"	180.52975213205224	"CFRule(rule79)"	1
"(VII, \"minor\")"	104.54164065123078	"CFRule(diatonic_prep)"	1
"(VII, \"minor\")"	71.41454145386513	"CFRule(dominant_prep)"	1
"(VII, \"minor\")"	24.770591797972756	"CFRule(rule81)"	1
"(VII, \"minor\")"	18.05495305484263	"CFRule(prolongation)"	1
"(VII, \"minor\")"	6.598739489570352	"CFRule(rule78)"	1
"(VII, \"minor\")"	4.472148044771144	"CFRule(modulation)"	1
"(VII, \"minor\")"	3.25	"CFRule(rule80)"	1
"(I, \"major\")"	161.96093938660047	"CFRule(rule43)"	2
"(I, \"major\")"	152.0814182761719	"CFRule(rule42)"	2
"(I, \"major\")"	74.86994202664158	"CFRule(prolongation)"	2
"(I, \"major\")"	65.39639794535665	"CFRule(diatonic_prep)"	2
"(I, \"major\")"	51.362960524667386	"CFRule(diatonic_subs)"	2
"(I, \"major\")"	30.96142332782408	"CFRule(plagal_prep)"	2
"(I, \"major\")"	25.769555177697455	"CFRule(mode_change)"	2
"(I, \"major\")"	25.315656271332788	"CFRule(rule44)"	2
"(I, \"minor\")"	80.71896235321866	"CFRule(diatonic_subs)"	2
"(I, \"minor\")"	64.05361843822328	"CFRule(diatonic_prep)"	2
"(I, \"minor\")"	39.48005838769765	"CFRule(rule62)"	2
"(I, \"minor\")"	27.73136420757177	"CFRule(rule61)"	2
"(I, \"minor\")"	25.098143360814	"CFRule(rule60)"	2
"(I, \"minor\")"	22.325056728631147	"CFRule(mode_change)"	2
"(I, \"minor\")"	16.87929314426969	"CFRule(plagal_prep)"	2
"(I, \"minor\")"	8.180940695667868	"CFRule(prolongation)"	2
"(II, \"major\")"	110.62509999281579	"CFRule(rule46)"	2
"(II, \"major\")"	34.674640112303045	"CFRule(diatonic_subs)"	2
"(II, \"major\")"	22.10516484876339	"CFRule(modulation)"	2
"(II, \"major\")"	21.312473275644265	"CFRule(diatonic_prep)"	2
"(II, \"major\")"	14.904761679688097	"CFRule(dominant_prep)"	2
"(II, \"major\")"	8.19413094248704	"CFRule(prolongation)"	2
"(II, \"major\")"	2.282356952641402	"CFRule(rule45)"	2
"(II, \"minor\")"	107.21214139380376	"CFRule(rule63)"	2
"(II, \"minor\")"	31.967546010207492	"CFRule(modulation)"	2
"(II, \"minor\")"	19.759154655429164	"CFRule(dominant_prep)"	2
"(II, \"minor\")"	11.90420986518513	"CFRule(diatonic_prep)"	2
"(II, \"minor\")"	3.4355827252482367	"CFRule(prolongation)"	2
"(II, \"minor\")"	2.8392889347595247	"CFRule(diatonic_subs)"	2
"(III, \"major\")"	6.775388956328793	"CFRule(rule47)"	2
"(III, \"major\")"	5.0	"CFRule(diatonic_prep)"	2
"(III, \"major\")"	4.860907025386259	"CFRule(prolongation)"	2
"(III, \"major\")"	3.770651128868277	"CFRule(rule48)"	2
"(III, \"major\")"	1.7763976662919707	"CFRule(dominant_prep)"	2
"(III, \"major\")"	1.3401813846328958	"CFRule(modulation)"	2
"(III, \"minor\")"	85.25777383308159	"CFRule(rule66)"	2
"(III, \"minor\")"	76.33823918601475	"CFRule(rule65)"	2
"(III, \"minor\")"	73.74740395091243	"CFRule(diatonic_prep)"	2
"(III, \"minor\")"	57.63829207123912	"CFRule(prolongation)"	2
"(III, \"minor\")"	56.48354167996972	"CFRule(rule64)"	2
"(III, \"minor\")"	36.17747706653114	"CFRule(modulation)"	2
"(III, \"minor\")"	22.488919399976243	"CFRule(dominant_prep)"	2
"(IV, \"major\")"	77.78541000425011	"CFRule(rule49)"	2
"(IV, \"major\")"	27.442983776017115	"CFRule(prolongation)"	2
"(IV, \"major\")"	26.031456478174466	"CFRule(rule50)"	2
"(IV, \"major\")"	18.12251859191351	"CFRule(modulation)"	2
"(IV, \"major\")"	16.75276564511969	"CFRule(rule51)"	2
"(IV, \"major\")"	10.075464134424678	"CFRule(dominant_prep)"	2
"(IV, \"minor\")"	112.53162155204788	"CFRule(rule68)"	2
"(IV, \"minor\")"	38.208524492511344	"CFRule(rule67)"	2
"(IV, \"minor\")"	23.142943059346806	"CFRule(modulation)"	2
"(IV, \"minor\")"	22.132097573440536	"CFRule(dominant_prep)"	2
"(IV, \"minor\")"	7.821992705278733	"CFRule(prolongation)"	2
"(V, \"major\")"	380.6157921842628	"CFRule(rule53)"	2
"(V, \"major\")"	146.3575253898996	"CFRule(diatonic_prep)"	2
"(V, \"major\")"	104.80997769926708	"CFRule(rule82)"	2
"(V, \"major\")"	103.61067321808535	"CFRule(dominant_prep)"	2
"(V, \"major\")"	85.44750128121412	"CFRule(octa_dom_subs6)"	2
"(V, \"major\")"	75.25424723339331	"CFRule(prolongation)"	2
"(V, \"major\")"	61.223445269216604	"CFRule(octa_dom_subs3)"	2
"(V, \"major\")"	58.88372693919794	"CFRule(rule55)"	2
"(V, \"major\")"	40.053212293769654	"CFRule(diatonic_subs)"	2
"(V, \"major\")"	39.18829625201807	"CFRule(rule52)"	2
"(V, \"major\")"	31.099938548675937	"CFRule(octa_dom_subs9)"	2
"(V, \"major\")"	13.701308160714737	"CFRule(modulation)"	2
"(V, \"major\")"	0.2	"CFRule(rule54)"	2
"(V, \"minor\")"	107.0811017946496	"CFRule(rule72)"	2
"(V, \"minor\")"	101.6296493668105	"CFRule(diatonic_prep)"	2
"(V, \"minor\")"	26.658044782417523	"CFRule(dominant_prep)"	2
"(V, \"minor\")"	23.259950234600865	"CFRule(diatonic_subs)"	2
"(V, \"minor\")"	13.339181305124931	"CFRule(rule70)"	2
"(V, \"minor\")"	11.540420667767117	"CFRule(modulation)"	2
"(V, \"minor\")"	10.284058188052086	"CFRule(octa_dom_subs3)"	2
"(V, \"minor\")"	8.472828228473471	"CFRule(rule74)"	2
"(V, \"minor\")"	7.590853509354435	"CFRule(octa_dom_subs6)"	2
"(V, \"minor\")"	5.981162830457296	"CFRule(rule69)"	2
"(V, \"minor\")"	5.875534166028675	"CFRule(octa_dom_subs9)"	2
"(V, \"minor\")"	5.810211584021767	"CFRule(rule71)"	2
"(V, \"minor\")"	5.027842751661807	"CFRule(prolongation)"	2
"(V, \"minor\")"	0.16666666666666666	"CFRule(rule73)"	2
"(VI, \"major\")"	57.80627038617415	"CFRule(rule56)"	2
"(VI, \"major\")"	30.826623995580025	"CFRule(dominant_prep)"	2
"(VI, \"major\")"	22.04054460658781	"CFRule(modulation)"	2
"(VI, \"major\")"	11.333610225186128	"CFRule(rule57)"	2
"(VI, \"major\")"	7.429146907429118	"CFRule(diatonic_prep)"	2
"(VI, \"major\")"	3.2578592978277534	"CFRule(prolongation)"	2
"(VI, \"minor\")"	8.028702657032	"CFRule(rule77)"	2
"(VI, \"minor\")"	5.565264342661621	"CFRule(dominant_prep)"	2
"(VI, \"minor\")"	4.5424078039574205	"CFRule(diatonic_prep)"	2
