"components"	"count"	"rule"	"step"
"(V, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(+_termination)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(m_termination)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(m7_termination)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(^_termination)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(sus_termination)"	-1
"(V, \"minor\")"	0.16666666666666666	"CFRule(7_termination)"	-1
"(VI, \"major\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VI, \"major\")"	1.0	"CFRule(modulation)"	-1
"(VI, \"major\")"	1.0	"CFRule(prolongation)"	-1
"(VI, \"major\")"	1.0	"CFRule(dominant_prep)"	-1
"(VI, \"major\")"	0.5	"CFRule(m_termination)"	-1
"(VI, \"major\")"	0.5	"CFRule(m7_termination)"	-1
"(VI, \"minor\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VI, \"minor\")"	1.0	"CFRule(modulation)"	-1
"(VI, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(VI, \"minor\")"	1.0	"CFRule(dominant_prep)"	-1
"(VI, \"minor\")"	0.3333333333333333	"CFRule(6_termination)"	-1
"(VI, \"minor\")"	0.3333333333333333	"CFRule(^_termination)"	-1
"(VI, \"minor\")"	0.3333333333333333	"CFRule(^7_termination)"	-1
"(VII, \"major\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VII, \"major\")"	1.0	"CFRule(modulation)"	-1
"(VII, \"major\")"	1.0	"CFRule(prolongation)"	-1
"(VII, \"major\")"	1.0	"CFRule(dominant_prep)"	-1
"(VII, \"major\")"	0.5	"CFRule(%7_termination)"	-1
"(VII, \"major\")"	0.5	"CFRule(o7_termination)"	-1
"(VII, \"minor\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VII, \"minor\")"	1.0	"CFRule(modulation)"	-1
"(VII, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(VII, \"minor\")"	1.0	"CFRule(dominant_prep)"	-1
"(VII, \"minor\")"	0.25	"CFRule(+_termination)"	-1
"(VII, \"minor\")"	0.25	"CFRule(sus_termination)"	-1
"(VII, \"minor\")"	0.25	"CFRule(7_termination)"	-1
"(VII, \"minor\")"	0.25	"CFRule(^_termination)"	-1
"(I, \"major\")"	1.0	"CFRule(plagal_prep)"	0
"(I, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(I, \"major\")"	1.0	"CFRule(prolongation)"	0
"(I, \"major\")"	1.0	"CFRule(mode_change)"	0
"(I, \"major\")"	1.0	"CFRule(diatonic_subs)"	0
"(I, \"major\")"	0.3333333333333333	"CFRule(6_termination)"	0
"(I, \"major\")"	0.3333333333333333	"CFRule(^_termination)"	0
"(I, \"major\")"	0.3333333333333333	"CFRule(^7_termination)"	0
"(I, \"minor\")"	1.0	"CFRule(plagal_prep)"	0
"(I, \"minor\")"	1.0	"CFRule(diatonic_prep)"	0
"(I, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(I, \"minor\")"	1.0	"CFRule(mode_change)"	0
"(I, \"minor\")"	1.0	"CFRule(diatonic_subs)"	0
"(I, \"minor\")"	0.3333333333333333	"CFRule(m_termination)"	0
"(I, \"minor\")"	0.3333333333333333	"CFRule(m7_termination)"	0
"(I, \"minor\")"	0.3333333333333333	"CFRule(m^7_termination)"	0
"(II, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(II, \"major\")"	1.0	"CFRule(modulation)"	0
"(II, \"major\")"	1.0	"CFRule(prolongation)"	0
"(II, \"major\")"	1.0	"CFRule(diatonic_subs)"	0
"(II, \"major\")"	1.0	"CFRule(dominant_prep)"	0
"(II, \"major\")"	0.5	"CFRule(m_termination)"	0
"(II, \"major\")"	0.5	"CFRule(m7_termination)"	0
"(II, \"minor\")"	1.0	"CFRule(%7_termination)"	0
"(II, \"minor\")"	1.0	"CFRule(diatonic_prep)"	0
"(II, \"minor\")"	1.0	"CFRule(modulation)"	0
"(II, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(II, \"minor\")"	1.0	"CFRule(diatonic_subs)"	0
"(II, \"minor\")"	1.0	"CFRule(dominant_prep)"	0
"(III, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(III, \"major\")"	1.0	"CFRule(modulation)"	0
"(III, \"major\")"	1.0	"CFRule(prolongation)"	0
"(III, \"major\")"	1.0	"CFRule(dominant_prep)"	0
"(III, \"major\")"	0.5	"CFRule(m_termination)"	0
"(III, \"major\")"	0.5	"CFRule(m7_termination)"	0
"(III, \"minor\")"	1.0	"CFRule(diatonic_prep)"	0
"(III, \"minor\")"	1.0	"CFRule(modulation)"	0
"(III, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(III, \"minor\")"	1.0	"CFRule(dominant_prep)"	0
"(III, \"minor\")"	0.3333333333333333	"CFRule(6_termination)"	0
"(III, \"minor\")"	0.3333333333333333	"CFRule(^_termination)"	0
"(III, \"minor\")"	0.3333333333333333	"CFRule(^7_termination)"	0
"(IV, \"major\")"	1.0	"CFRule(modulation)"	0
"(IV, \"major\")"	1.0	"CFRule(prolongation)"	0
"(IV, \"major\")"	1.0	"CFRule(dominant_prep)"	0
"(IV, \"major\")"	0.3333333333333333	"CFRule(6_termination)"	0
"(IV, \"major\")"	0.3333333333333333	"CFRule(^_termination)"	0
"(IV, \"major\")"	0.3333333333333333	"CFRule(^7_termination)"	0
"(IV, \"minor\")"	1.0	"CFRule(modulation)"	0
"(IV, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(IV, \"minor\")"	1.0	"CFRule(dominant_prep)"	0
"(IV, \"minor\")"	0.5	"CFRule(m_termination)"	0
"(IV, \"minor\")"	0.5	"CFRule(m7_termination)"	0
"(V, \"major\")"	1.0	"CFRule(modulation)"	0
"(V, \"major\")"	1.0	"CFRule(octa_dom_subs9)"	0
"(V, \"major\")"	1.0	"CFRule(octa_dom_subs6)"	0
"(V, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(V, \"major\")"	1.0	"CFRule(octa_dom_subs3)"	0
"(V, \"major\")"	1.0	"CFRule(diatonic_subs)"	0
"(V, \"major\")"	1.0	"CFRule(dominant_prep)"	0
"(V, \"major\")"	1.0	"CFRule(prolongation)"	0
"(V, \"major\")"	0.2	"CFRule(+_termination)"	0
"(V, \"major\")"	0.2	"CFRule(^_termination)"	0
"(V, \"major\")"	0.2	"CFRule(sus_termination)"	0
"(V, \"major\")"	0.2	"CFRule(m6_termination)"	0
"(V, \"major\")"	0.2	"CFRule(7_termination)"	0
"(V, \"minor\")"	1.0	"CFRule(modulation)"	0
"(V, \"minor\")"	1.0	"CFRule(octa_dom_subs9)"	0
"(V, \"minor\")"	1.0	"CFRule(octa_dom_subs6)"	0
"(V, \"minor\")"	1.0	"CFRule(diatonic_prep)"	0
"(V, \"minor\")"	1.0	"CFRule(octa_dom_subs3)"	0
"(V, \"minor\")"	1.0	"CFRule(diatonic_subs)"	0
"(V, \"minor\")"	1.0	"CFRule(dominant_prep)"	0
"(V, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(+_termination)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(m_termination)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(m7_termination)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(^_termination)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(sus_termination)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(7_termination)"	0
"(VI, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(VI, \"major\")"	1.0	"CFRule(modulation)"	0
"(VI, \"major\")"	1.0	"CFRule(prolongation)"	0
"(VI, \"major\")"	1.0	"CFRule(dominant_prep)"	0
"(VI, \"major\")"	0.5	"CFRule(m_termination)"	0
"(VI, \"major\")"	0.5	"CFRule(m7_termination)"	0
"(VI, \"minor\")"	1.0	"CFRule(diatonic_prep)"	0
"(VI, \"minor\")"	1.0	"CFRule(modulation)"	0
"(VI, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(VI, \"minor\")"	1.0	"CFRule(dominant_prep)"	0
"(VI, \"minor\")"	0.3333333333333333	"CFRule(6_termination)"	0
"(VI, \"minor\")"	0.3333333333333333	"CFRule(^_termination)"	0
"(VI, \"minor\")"	0.3333333333333333	"CFRule(^7_termination)"	0
"(VII, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(VII, \"major\")"	1.0	"CFRule(modulation)"	0
"(VII, \"major\")"	1.0	"CFRule(prolongation)"	0
"(VII, \"major\")"	1.0	"CFRule(dominant_prep)"	0
"(VII, \"major\")"	0.5	"CFRule(%7_termination)"	0
"(VII, \"major\")"	0.5	"CFRule(o7_termination)"	0
"(VII, \"minor\")"	1.0	"CFRule(diatonic_prep)"	0
"(VII, \"minor\")"	1.0	"CFRule(modulation)"	0
"(VII, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(VII, \"minor\")"	1.0	"CFRule(dominant_prep)"	0
"(VII, \"minor\")"	0.25	"CFRule(+_termination)"	0
"(VII, \"minor\")"	0.25	"CFRule(sus_termination)"	0
"(VII, \"minor\")"	0.25	"CFRule(7_termination)"	0
"(VII, \"minor\")"	0.25	"CFRule(^_termination)"	0
"(I, \"major\")"	1.1646779470529471	"CFRule(mode_change)"	1
"(I, \"major\")"	1.143526973026973	"CFRule(plagal_prep)"	1
"(I, \"major\")"	1.1288386613386614	"CFRule(diatonic_subs)"	1
"(I, \"major\")"	1.1257688561438561	"CFRule(diatonic_prep)"	1
"(I, \"major\")"	1.1062526223776223	"CFRule(prolongation)"	1
"(I, \"major\")"	0.6130181901431901	"CFRule(^7_termination)"	1
"(I, \"major\")"	0.38148734598734596	"CFRule(6_termination)"	1
"(I, \"major\")"	0.34038669663669663	"CFRule(^_termination)"	1
"(I, \"minor\")"	1.3114117132867134	"CFRule(diatonic_subs)"	1
"(I, \"minor\")"	1.2241097652347652	"CFRule(diatonic_prep)"	1
"(I, \"minor\")"	1.133699050949051	"CFRule(plagal_prep)"	1
"(I, \"minor\")"	1.101548076923077	"CFRule(mode_change)"	1
"(I, \"minor\")"	1.0739993756243758	"CFRule(prolongation)"	1
"(I, \"minor\")"	0.5485766317016317	"CFRule(m7_termination)"	1
"(I, \"minor\")"	0.3524808524808525	"CFRule(m^7_termination)"	1
"(I, \"minor\")"	0.333000333000333	"CFRule(m_termination)"	1
"(II, \"major\")"	1.0432932067932068	"CFRule(diatonic_subs)"	1
"(II, \"major\")"	1.0217152847152848	"CFRule(modulation)"	1
"(II, \"major\")"	1.0177136613386613	"CFRule(dominant_prep)"	1
"(II, \"major\")"	1.0147607392607394	"CFRule(prolongation)"	1
"(II, \"major\")"	1.0047623626373627	"CFRule(diatonic_prep)"	1
"(II, \"major\")"	0.5779274475524476	"CFRule(m7_termination)"	1
"(II, \"major\")"	0.4995004995004995	"CFRule(m_termination)"	1
"(II, \"minor\")"	1.0856324925074925	"CFRule(%7_termination)"	1
"(II, \"minor\")"	1.0321893106893107	"CFRule(diatonic_subs)"	1
"(II, \"minor\")"	1.0240529470529471	"CFRule(modulation)"	1
"(II, \"minor\")"	1.0132039210789212	"CFRule(dominant_prep)"	1
"(II, \"minor\")"	1.0080188561438561	"CFRule(diatonic_prep)"	1
"(II, \"minor\")"	1.0010643106893107	"CFRule(prolongation)"	1
"(III, \"major\")"	1.0074328171828173	"CFRule(dominant_prep)"	1
"(III, \"major\")"	1.0042915834165835	"CFRule(modulation)"	1
"(III, \"major\")"	1.000742882117882	"CFRule(prolongation)"	1
"(III, \"major\")"	0.9996503496503497	"CFRule(diatonic_prep)"	1
"(III, \"major\")"	0.5087780969030969	"CFRule(m7_termination)"	1
"(III, \"major\")"	0.4995004995004995	"CFRule(m_termination)"	1
"(III, \"minor\")"	1.194875999000999	"CFRule(diatonic_prep)"	1
"(III, \"minor\")"	1.165328921078921	"CFRule(prolongation)"	1
"(III, \"minor\")"	1.1183419080919081	"CFRule(modulation)"	1
"(III, \"minor\")"	1.099212037962038	"CFRule(dominant_prep)"	1
"(III, \"minor\")"	0.6146399433899434	"CFRule(^7_termination)"	1
"(III, \"minor\")"	0.40600844988344986	"CFRule(6_termination)"	1
"(III, \"minor\")"	0.3381545537795538	"CFRule(^_termination)"	1
"(IV, \"major\")"	1.1427964535464534	"CFRule(prolongation)"	1
"(IV, \"major\")"	1.09278508991009	"CFRule(modulation)"	1
"(IV, \"major\")"	1.0913824925074926	"CFRule(dominant_prep)"	1
"(IV, \"major\")"	0.5435620213120214	"CFRule(^7_termination)"	1
"(IV, \"major\")"	0.3672714368964369	"CFRule(6_termination)"	1
"(IV, \"major\")"	0.35170974858474857	"CFRule(^_termination)"	1
"(IV, \"minor\")"	1.1608256743256744	"CFRule(dominant_prep)"	1
"(IV, \"minor\")"	1.107763986013986	"CFRule(modulation)"	1
"(IV, \"minor\")"	1.0602169080919082	"CFRule(prolongation)"	1
"(IV, \"minor\")"	0.8390459540459541	"CFRule(m7_termination)"	1
"(IV, \"minor\")"	0.4995004995004995	"CFRule(m_termination)"	1
"(V, \"major\")"	1.1737445054945055	"CFRule(dominant_prep)"	1
"(V, \"major\")"	1.1633516483516484	"CFRule(octa_dom_subs9)"	1
"(V, \"major\")"	1.1556535964035963	"CFRule(octa_dom_subs6)"	1
"(V, \"major\")"	1.1536146353646355	"CFRule(octa_dom_subs3)"	1
"(V, \"major\")"	1.1331535964035964	"CFRule(prolongation)"	1
"(V, \"major\")"	1.1286747002997004	"CFRule(diatonic_prep)"	1
"(V, \"major\")"	1.0846763236763237	"CFRule(modulation)"	1
"(V, \"major\")"	1.0841227522477523	"CFRule(diatonic_subs)"	1
"(V, \"major\")"	0.7291816933066932	"CFRule(7_termination)"	1
"(V, \"major\")"	0.23303883616383617	"CFRule(sus_termination)"	1
"(V, \"major\")"	0.2073489010989011	"CFRule(^_termination)"	1
"(V, \"major\")"	0.1998001998001998	"CFRule(+_termination)"	1
"(V, \"major\")"	0.1998001998001998	"CFRule(m6_termination)"	1
"(V, \"minor\")"	1.1454734015984016	"CFRule(diatonic_subs)"	1
"(V, \"minor\")"	1.1418094405594406	"CFRule(diatonic_prep)"	1
"(V, \"minor\")"	1.1236130119880121	"CFRule(octa_dom_subs6)"	1
"(V, \"minor\")"	1.1234977522477523	"CFRule(dominant_prep)"	1
"(V, \"minor\")"	1.10516008991009	"CFRule(octa_dom_subs3)"	1
"(V, \"minor\")"	1.1003906093906095	"CFRule(octa_dom_subs9)"	1
"(V, \"minor\")"	1.0970919080919082	"CFRule(prolongation)"	1
"(V, \"minor\")"	1.0600432067932068	"CFRule(modulation)"	1
"(V, \"minor\")"	0.5791284132534132	"CFRule(7_termination)"	1
"(V, \"minor\")"	0.2675894522144522	"CFRule(m7_termination)"	1
"(V, \"minor\")"	0.17165438727938728	"CFRule(sus_termination)"	1
"(V, \"minor\")"	0.16666250416250417	"CFRule(^_termination)"	1
"(V, \"minor\")"	0.1665001665001665	"CFRule(+_termination)"	1
"(V, \"minor\")"	0.1665001665001665	"CFRule(m_termination)"	1
"(VI, \"major\")"	1.0716438561438562	"CFRule(dominant_prep)"	1
"(VI, \"major\")"	1.0689360639360639	"CFRule(modulation)"	1
"(VI, \"major\")"	1.0270837912087913	"CFRule(prolongation)"	1
"(VI, \"major\")"	1.0118272977022977	"CFRule(diatonic_prep)"	1
"(VI, \"major\")"	0.5932472527472528	"CFRule(m7_termination)"	1
"(VI, \"major\")"	0.4995004995004995	"CFRule(m_termination)"	1
"(VI, \"minor\")"	1.0014214535464536	"CFRule(modulation)"	1
"(VI, \"minor\")"	0.9999571678321678	"CFRule(dominant_prep)"	1
"(VI, \"minor\")"	0.9994831418581419	"CFRule(prolongation)"	1
"(VI, \"minor\")"	0.9994052197802198	"CFRule(diatonic_prep)"	1
"(VI, \"minor\")"	0.34000195637695635	"CFRule(^7_termination)"	1
"(VI, \"minor\")"	0.33307825507825506	"CFRule(6_termination)"	1
"(VI, \"minor\")"	0.333000333000333	"CFRule(^_termination)"	1
"(VII, \"major\")"	1.0367428821178821	"CFRule(modulation)"	1
"(VII, \"major\")"	1.0237136613386615	"CFRule(diatonic_prep)"	1
"(VII, \"major\")"	1.0020383366633367	"CFRule(dominant_prep)"	1
"(VII, \"major\")"	1.000703921078921	"CFRule(prolongation)"	1
"(VII, \"major\")"	0.5384615384615384	"CFRule(o7_termination)"	1
"(VII, \"major\")"	0.5102716033966034	"CFRule(%7_termination)"	1
"(VII, \"minor\")"	1.2182071678321678	"CFRule(diatonic_prep)"	1
"(VII, \"minor\")"	1.1107542457542459	"CFRule(dominant_prep)"	1
"(VII, \"minor\")"	1.0637493756243757	"CFRule(prolongation)"	1
"(VII, \"minor\")"	1.061824050949051	"CFRule(modulation)"	1
"(VII, \"minor\")"	0.5934547952047952	"CFRule(7_termination)"	1
"(VII, \"minor\")"	0.2503184315684316	"CFRule(sus_termination)"	1
"(VII, \"minor\")"	0.24975024975024976	"CFRule(+_termination)"	1
"(VII, \"minor\")"	0.24975024975024976	"CFRule(^_termination)"	1
"(I, \"major\")"	1.2678969626536403	"CFRule(mode_change)"	2
"(I, \"major\")"	1.2565079927863572	"CFRule(diatonic_subs)"	2
"(I, \"major\")"	1.2437220930945125	"CFRule(diatonic_prep)"	2
"(I, \"major\")"	1.2045729768533109	"CFRule(plagal_prep)"	2
"(I, \"major\")"	1.1457380130090695	"CFRule(prolongation)"	2
"(I, \"major\")"	0.7543129333438386	"CFRule(^7_termination)"	2
"(I, \"major\")"	0.38581824946598026	"CFRule(6_termination)"	2
"(I, \"major\")"	0.3400469893546241	"CFRule(^_termination)"	2
"(I, \"minor\")"	1.4815595672689708	"CFRule(diatonic_subs)"	2
"(I, \"minor\")"	1.3374922238855622	"CFRule(diatonic_prep)"	2
"(I, \"minor\")"	1.1912182958644115	"CFRule(plagal_prep)"	2
"(I, \"minor\")"	1.1860632441257835	"CFRule(mode_change)"	2
"(I, \"minor\")"	1.0998059998424203	"CFRule(prolongation)"	2
"(I, \"minor\")"	0.6858187025072662	"CFRule(m7_termination)"	2
"(I, \"minor\")"	0.3526696606786427	"CFRule(m_termination)"	2
"(I, \"minor\")"	0.3521290751829674	"CFRule(m^7_termination)"	2
"(II, \"major\")"	1.0682427776026895	"CFRule(diatonic_subs)"	2
"(II, \"major\")"	1.054146327958119	"CFRule(dominant_prep)"	2
"(II, \"major\")"	1.0506070578141964	"CFRule(modulation)"	2
"(II, \"major\")"	1.0198747439331863	"CFRule(diatonic_prep)"	2
"(II, \"major\")"	1.019572101411213	"CFRule(prolongation)"	2
"(II, \"major\")"	0.6494704691494205	"CFRule(m7_termination)"	2
"(II, \"major\")"	0.4993804058549568	"CFRule(m_termination)"	2
"(II, \"minor\")"	1.2162754863080856	"CFRule(%7_termination)"	2
"(II, \"minor\")"	1.037933571453584	"CFRule(diatonic_subs)"	2
"(II, \"minor\")"	1.032776015950555	"CFRule(diatonic_prep)"	2
"(II, \"minor\")"	1.0321156196379173	"CFRule(modulation)"	2
"(II, \"minor\")"	1.0229276293903422	"CFRule(dominant_prep)"	2
"(II, \"minor\")"	1.001886164075358	"CFRule(prolongation)"	2
"(III, \"major\")"	1.0259709834716533	"CFRule(dominant_prep)"	2
"(III, \"major\")"	1.021131406047554	"CFRule(prolongation)"	2
"(III, \"major\")"	1.018775648264874	"CFRule(modulation)"	2
"(III, \"major\")"	0.9987039079735266	"CFRule(diatonic_prep)"	2
"(III, \"major\")"	0.5227336992681304	"CFRule(m_termination)"	2
"(III, \"major\")"	0.5202258093462199	"CFRule(m7_termination)"	2
"(III, \"minor\")"	1.2673937629127707	"CFRule(diatonic_prep)"	2
"(III, \"minor\")"	1.1840594644045241	"CFRule(prolongation)"	2
"(III, \"minor\")"	1.1664788274328537	"CFRule(modulation)"	2
"(III, \"minor\")"	1.1369859622859546	"CFRule(dominant_prep)"	2
"(III, \"minor\")"	0.7442393502468747	"CFRule(^7_termination)"	2
"(III, \"minor\")"	0.420352700301152	"CFRule(6_termination)"	2
"(III, \"minor\")"	0.3378170741849634	"CFRule(^_termination)"	2
"(IV, \"major\")"	1.1486949303148088	"CFRule(prolongation)"	2
"(IV, \"major\")"	1.1388008785061456	"CFRule(dominant_prep)"	2
"(IV, \"major\")"	1.1267841750709107	"CFRule(modulation)"	2
"(IV, \"major\")"	0.6045011862240431	"CFRule(^7_termination)"	2
"(IV, \"major\")"	0.3669048985362608	"CFRule(6_termination)"	2
"(IV, \"major\")"	0.35135874085163005	"CFRule(^_termination)"	2
"(IV, \"minor\")"	1.194446729348321	"CFRule(dominant_prep)"	2
"(IV, \"minor\")"	1.1448892084252549	"CFRule(modulation)"	2
"(IV, \"minor\")"	1.0648520262107364	"CFRule(prolongation)"	2
"(IV, \"minor\")"	0.9461037573974858	"CFRule(m7_termination)"	2
"(IV, \"minor\")"	0.5000831669993346	"CFRule(m_termination)"	2
"(V, \"major\")"	1.5231883207269672	"CFRule(dominant_prep)"	2
"(V, \"major\")"	1.3716983970655179	"CFRule(prolongation)"	2
"(V, \"major\")"	1.3426039149770634	"CFRule(octa_dom_subs9)"	2
"(V, \"major\")"	1.338199964106874	"CFRule(octa_dom_subs3)"	2
"(V, \"major\")"	1.3041371598907447	"CFRule(octa_dom_subs6)"	2
"(V, \"major\")"	1.2928707475400074	"CFRule(7_termination)"	2
"(V, \"major\")"	1.250124616994082	"CFRule(diatonic_prep)"	2
"(V, \"major\")"	1.156349877000385	"CFRule(diatonic_subs)"	2
"(V, \"major\")"	1.1418262510067585	"CFRule(modulation)"	2
"(V, \"major\")"	0.3700210872115418	"CFRule(sus_termination)"	2
"(V, \"major\")"	0.31636726546906185	"CFRule(m6_termination)"	2
"(V, \"major\")"	0.20714196606786428	"CFRule(^_termination)"	2
"(V, \"major\")"	0.1996007984031936	"CFRule(+_termination)"	2
"(V, \"minor\")"	1.2864345213082606	"CFRule(diatonic_prep)"	2
"(V, \"minor\")"	1.284282109027559	"CFRule(diatonic_subs)"	2
"(V, \"minor\")"	1.2265672383303567	"CFRule(dominant_prep)"	2
"(V, \"minor\")"	1.1968363733060197	"CFRule(octa_dom_subs6)"	2
"(V, \"minor\")"	1.1788314905277164	"CFRule(octa_dom_subs3)"	2
"(V, \"minor\")"	1.1663961463038837	"CFRule(octa_dom_subs9)"	2
"(V, \"minor\")"	1.1604803200616312	"CFRule(prolongation)"	2
"(V, \"minor\")"	1.090825765136394	"CFRule(modulation)"	2
"(V, \"minor\")"	0.911087340669538	"CFRule(7_termination)"	2
"(V, \"minor\")"	0.28863853652344434	"CFRule(m7_termination)"	2
"(V, \"minor\")"	0.19868590669538116	"CFRule(sus_termination)"	2
"(V, \"minor\")"	0.16752328675981368	"CFRule(m_termination)"	2
